formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
668d26f9-2d62-4eb4-b67a-62712f2f2bde,Pemerintah Kab. Sumba Tengah,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | SEKRETARIAT,4,1,3000000,5000000
41536882-f7c2-424c-b689-88dd3c9603f5,Pemerintah Kab. Sumedang,CPNS,UMUM,SANDIMAN AHLI PERTAMA,"PEMERINTAH DAERAH KABUPATEN SUMEDANG | DINAS KOMUNIKASI DAN INFORMATIKA, PERSANDIAN DAN STATISTIK | BIDANG KEAMANAN INFORMASI DAN PERSANDIAN",1,0,2785700,2785700
17d213bb-d90d-4b41-aae3-756f60ae5b57,Pemerintah Kab. Tabalong,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Tabalong | Badan Pengelolaan Keuangan dan Aset Daerah | Sekretariat,1,1,3200000,8000000
7a6841e6-2236-49f5-a3c0-29b0ceebac58,Pemerintah Kab. Tabalong,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Tabalong | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi dan Penilaian Kinerja Aparatur,1,1,3200000,8000000
83b426c1-9abc-41f2-98e9-c2dd1b382e5c,Pemerintah Kab. Tabalong,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Tabalong | Dinas Komunikasi dan Informatika | Bidang Statistik dan Persandian,1,1,3200000,8000000
b12719e8-18ec-4ca3-8fe0-99ba0f61bd9f,Pemerintah Kab. Tabalong,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Tabalong | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Sekretariat | Subbagian Umum dan Kepegawaian,1,1,3200000,8000000
8a02826391606efe0191635789aa7000,Pemerintah Kab. Takalar,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN TAKALAR | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,1,1,2280560,5000000
503ee61f-8da9-4018-a98c-19409184dc3f,Pemerintah Kab. Takalar,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN TAKALAR | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,1,1,2280560,5000000
5d818016-a439-4b88-a5e3-bbb3bdd3b76f,Pemerintah Kab. Takalar,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PEMERINTAH KABUPATEN TAKALAR | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,1,1,2280560,5000000
265f3e32-f808-41aa-b212-a6d70408029c,Pemerintah Kab. Tana Tidung,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN TANA TIDUNG | INSPEKTORAT | INSPEKTUR PEMBANTU I,1,0,2000000,8000000
5a75a25e-7b42-434a-9784-7f8fd508935e,Pemerintah Kab. Tana Tidung,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,PEMERINTAH KABUPATEN TANA TIDUNG | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG TEKNOLOGI INFORMATIKA,1,0,2000000,8000000
ed7c9428-cc88-457e-b945-c6f832cf8bce,Pemerintah Kab. Tapin,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TAPIN | DINAS PERDAGANGAN | SEKRETARIAT | SUB BAGIAN UMUM DAN KEPEGAWAIAN,1,1,2800000,4300000
75d14887-a10d-4c8c-9259-2be913edd24f,Pemerintah Kab. Tapin,CPNS,UMUM,SANDIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN TAPIN | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG PERSANDIAN DAN STATISTIK,1,1,2800000,4300000
a00aeca7-9463-4afd-98ef-b5822f10b2e4,Pemerintah Kab. Tasikmalaya,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Daerah Kabupaten Tasikmalaya | Inspektorat Daerah | Inspektur Pembantu III,1,1,2720558,3625698
0c0cc234-86a7-4955-89ec-d79c57e4916f,Pemerintah Kab. Tasikmalaya,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Daerah Kabupaten Tasikmalaya | Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi",1,1,2720558,3355698
8a0384ba915598f40191586b9d8802da,Pemerintah Kab. Tasikmalaya,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Daerah Kabupaten Tasikmalaya | Dinas Perhubungan, Komunikasi dan Informatika | Bidang Informatika dan Persandian",1,1,2720558,3715698
5d142be5-b7a0-431f-b449-582e051b14a5,Pemerintah Kab. Tasikmalaya,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Daerah Kabupaten Tasikmalaya | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pemberhentian dan Informasi Kepegawaian",1,1,2720558,3715698
f194ea70-3e8d-4851-a80b-b806212dcbb5,Pemerintah Kab. Tasikmalaya,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Daerah Kabupaten Tasikmalaya | Dinas Perhubungan, Komunikasi dan Informatika | Bidang Informatika dan Persandian",1,1,2720558,3715698
40a952e5-68ac-43cd-a64d-1576de137713,Pemerintah Kab. Tebo,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Pemerintah Kabupaten Tebo | Dinas Pemadam Kebakaran dan Penyelamatan | Sekretariat Dinas Pemadam Kebakaran dan Penyelamatan,2,1,2785700,3465778
50474036-03ec-494f-bf20-166ebca7760b,Pemerintah Kab. Tebo,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kabupaten Tebo | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pembinaan dan Penilaian Kinerja Aparatur",1,1,2785700,3500000
ccd580fa-3125-475a-9991-24051112939d,Pemerintah Kab. Tebo,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"Pemerintah Kabupaten Tebo | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Mutasi, Informasi, Pengembangan Karir dan Kompetensi",1,1,2785700,3465700
80bbb32b-e4f0-44ba-903e-72602f21aebd,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS KETENAGAKERJAAN DAN TRANSMIGRASI | SEKRETARIAT | SUB BAGIAN TATA USAHA, PROGRAM DAN PELAPORAN",3,1,2700000,3200000
83d9e8b9-ce09-4e3f-8132-2163bdf9b1ac,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS PERHUBUNGAN | SEKRETARIAT | SUB BAGIAN TATA USAHA, PROGRAM DAN PELAPORAN",1,1,2700000,3200000
86c8b27d-b632-4fbd-8fc3-f4fdcc89de93,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS PENDIDIKAN DAN KEBUDAYAAN | BIDANG PEMBINAAN PAUD DAN PENDIDIKAN NON FORMAL | SEKSI KELEMBAGAAN DAN SARANA PRASARANA,2,1,2700000,3200000
8cb775ca-8c1b-4fcc-b3f3-58dcd13dfbb5,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | KECAMATAN FAUTMOLO | SEKRETARIAT | SUB BAGIAN KEUANGAN DAN PERLENGKAPAN,1,1,2700000,3200000
8ccee915-b2e3-4862-9376-7eac94e73216,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS LINGKUNGAN HIDUP | SEKRETARIS,2,1,2700000,3200000
8cd8958c-b293-4fba-9712-dba96ddb0657,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS PARIWISATA | SEKRETARIAT,2,1,2700000,3200000
95d4c6d8-3bcb-4488-8a0f-385151e6a075,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | BADAN PERENCANAAN PEMBANGUNAN DAERAH (BAPPEDA) | SEKRETARIAT,3,1,2700000,2700000
968690c9-4b2d-40a7-b018-a352a3dabab9,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS SOSIAL | BIDANG PERLINDUNGAN DAN JAMINAN SOSIAL,4,1,2700000,3200000
9945487d-2687-4f86-9fad-71d4809fc256,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | BADAN PENGELOLA KEUANGAN DAN ASET DAERAH | BIDANG ANGGARAN DAERAH,7,1,2700000,3200000
9b410911-1f58-4568-a2e4-8cb7521237e0,Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS PENDIDIKAN DAN KEBUDAYAAN | BIDANG PEMBINAAN PAUD DAN PENDIDIKAN NON FORMAL | SEKSI KURIKULUM DAN PENILAIAN,2,1,2700000,3200000
22b2b186-6614-4b65-a394-21e9ba6856ed,Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | SEKRETARIAT DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU,1,1,2789000,5000000
8cf8bb9e-bdd4-4abd-b4f8-ad57e2392424,Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PENDIDIKAN DAN KEBUDAYAAN | BIDANG PEMBINAAN PENDIDIKAN DASAR,1,1,2789000,5000000
c354d8d3-6dc7-4922-9de0-925131c6d34d,Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL | BIDANG PENGELOLAAN INFORMASI ADMINISTRASI PENDUDUK DAN PEMANFAATAN DATA,1,1,2789000,5000000
318a12dd-6c53-48ce-b71f-5652ee618cb0,Pemerintah Kab. Tojo Una Una,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KABUPATEN TOJO UNA UNA | DINAS KOMUNIKASI DAN INFORMATIKA | BIDANG PENYELENGGARAAN E-GOVERNMENT,2,1,2900000,3500000
8a0186ce915e61b701915e7a26fa0359,Pemerintah Kab. Tojo Una Una,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TOJO UNA UNA | DINAS KOMUNIKASI DAN INFORMATIKA,1,1,2900000,3500000
6e6827e0-a68c-482c-acf4-fc92060b8970,Pemerintah Kab. Tojo Una Una,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KABUPATEN TOJO UNA UNA | DINAS KOMUNIKASI DAN INFORMATIKA,4,1,2900000,3500000
21679cdd-0335-4a09-8792-83f70debb90c,Pemerintah Kab. Tolikara,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Tolikara | DINAS KETAHANAN PANGAN | SEKRETARIAT | SUB BAGIAN PROGRAM UMUM DAN KEPEGAWAIAN,1,1,3000000,3900000
bba61d9f-c335-4b45-a09c-9844509f895c,Pemerintah Kab. Tolikara,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kabupaten Tolikara | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | BIDANG PENGADAAN, PEMBERHENTIAN DAN INFORMASI | SUB BIDANG DATA DAN INFORMASI",1,1,3000000,3900000
c439b11e-03f2-40b0-ace2-3dd53c9a2510,Pemerintah Kab. Tolikara,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kabupaten Tolikara | SEKRETARIAT DAERAH | ASISTEN BIDANG UMUM | BAGIAN ORGANISASI | SUB BAGIAN KETATALAKSANAAN,1,1,3000000,3900000
07430f7f-ab0e-41e3-8825-c80e34179b12,Pemerintah Kab. Tolikara,CPNS,ORANG ASLI PAPUA (OAP),PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kabupaten Tolikara | BADAN PERENCANAAN PEMBANGUNAN DAERAH | SEKRETARIAT | SUB BAGIAN PROGRAM,1,1,3000000,3900000
60bd3c13-ce58-4c5f-9030-9fe01008ab28,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | INSPEKTORAT DAERAH,1,1,2785700,4575200
6453ffb3-987f-45c4-84b1-9cb336ca8606,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS PERIKANAN,1,1,2785700,4575200
6a7044f6-c3ba-4d5b-8ec5-8c5017d5a63b,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA,1,1,2785700,4575200
773d49ad-4879-4bbb-96c1-febea8be2bac,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN ADMINISTRASI PEMBANGUNAN,1,1,2785700,4575200
8d4f063e-6779-4b35-855a-46fb057c980e,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS PERTANIAN | SEKRETARIS DINAS PERTANIAN,1,1,2785700,4575200
95c12aef-ba48-4c7d-888c-c6bb06b3f809,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | BADAN KESATUAN BANGSA DAN POLITIK | SEKRETARIS BADAN KESATUAN BANGSA DAN POLITIK,1,1,2785700,4575200
b7036ded-4ad3-401b-b724-d29f6d28639e,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS KETAHANAN PANGAN | SEKRETARIS DINAS KETAHANAN PANGAN,1,1,2785700,4575200
d30233c9-fc16-4977-aae4-659455e212e0,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | SEKRETARIAT DEWAN PERWAKILAN RAKYAT DAERAH,1,1,2785700,4575200
e1aa6cac-cb6d-4331-9c60-804ac4c3f7ae,Pemerintah Kab. Wakatobi,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS PERPUSTAKAAN DAN KEARSIPAN | SEKRETARIS DINAS PERPUSTAKAAN DAN KEARSIPAN,1,1,2785700,4575200
15442978-7e57-4e25-8262-80287d6c6400,Pemerintah Kab. Wakatobi,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"PEMERINTAH KABUPATEN WAKATOBI | DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN  PERSANDIAN",1,1,2785700,4575200
24ff9fc8-ad6f-41e7-8995-27b2659a2fbb,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Dinas Komunikasi dan Informatika Kota Bengkulu | Sekretariat Dinas Komunikasi dan Informatika Kota Bengkulu | Sub Bagian Umum dan Kepegawaian pada Sekretariat Dinas Komunikasi dan Informatika Kota Bengkulu,2,1,2785700,2785700
25b6187b-18e3-4756-9503-7f2ca6c82ca3,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Dinas Pendidikan dan Kebudayaan Kota Bengkulu | Sekretariat Dinas Pendidikan dan Kebudayaan Kota Bengkulu | Sub Bagian Umum dan Kepegawaian Pada Sekretariat Dinas Pendidikan dan Kebudayaan,1,1,2785700,2785700
2b2fec22-7be9-4abc-9729-57a59f2bed78,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Bengkulu | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia Kota Bengkulu | Bidang Pengadaan, Pemberhentian, Informasi dan Disiplin",1,1,2785700,2785700
2e00d68d-710b-49dd-9594-92f078ae3f96,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Badan Pengelolaan Keuangan dan Aset Daerah Kota Bengkulu | Sekretariat Badan Pengelolaan Keuangan dan Aset Daerah Kota Bengkulu | Sub Bagian Umum dan Kepegawaian Sekretariat Badan Pengelolaan Keuangan dan Aset Daerah Kota Bengkulu,1,1,2785700,2785700
30cfb7bd-611e-4d70-bd7a-b66e3152261e,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Badan Perencanaan dan Pembangunan Daerah | Sekretariat Badan Perencanaan dan Pembangunan Daerah | Sub Bagian Umum dan Kepegawaian pada Sekretariat Badan Perencanaan dan Pembangunan Daerah,1,1,2785700,2785700
40191dd9-d670-4fc1-bcde-44fcb854b7ef,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Dinas Kependudukan dan Pencatatan Sipil Kota Bengkulu | Sekretariat Dinas Kependudukan dan Pencatatan Sipil Kota Bengkulu | Sub Bagian Umum dan Kepegawaian Sekretariat Dinas Kependudukan dan Pencatatan Sipil Kota Bengkulu,1,1,2785700,2785700
42a29f52-3fdb-4d30-b6dd-1d8c12f9cf77,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Dinas Perhubungan Kota Bengkulu | Sekretariat Dinas Perhubungan Kota Bengkulu | Sub Bagian Kepegawaian dan Umum Pada  Sekretariat Dinas Perhubungan,1,1,2785700,2785700
45a7544a-275e-47f8-b7b7-94bc7390ae07,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia Kota Bengkulu | Sekretariat Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Sub Bagian Umum dan Kepegawaian Pada Sekretariat Badan Kepegawaian dan Pengembangan Sumber Daya Manusia Kota Bengkulu,1,1,2785700,2785700
4c63413f-69eb-4662-a9af-bd82f522b7e4,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Bengkulu | Dinas Perdagangan dan Perindustrian Kota Bengkulu | Sekretariat Dinas Perdagangan dan Perindustrian Kota Bengkulu | Subbagian Program, Evaluasi dan Pelaporan",1,1,2785700,2785700
527bc0c4-e860-452b-8b31-7f26473d885f,Pemerintah Kota Bengkulu,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Bengkulu | Sekretariat DPRD Kota Bengkulu | Bagian Umum dan Keuangan,1,1,2785700,2785700
cd7e6896-7a9a-4880-bb1f-0fb59ff845e4,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN MADIDIR | KELURAHAN MADIDIR URE | SEKRETARIS KELURAHAN MADIDIR URE,1,0,3000000,4000000
cd84766b-c5a1-4798-85b3-2b3799ce146d,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | DINAS KOMUNIKASI DAN INFORMATIKA KOTA BITUNG | BIDANG LAYANAN INFORMASI, HUBUNGAN MASYARAKAT DAN PERSANDIAN PADA DINAS KOMUNIKASI DAN INFORMATIKA KOTA BITUNG",1,0,3000000,4000000
d4e0b5a9-50a1-4213-8a7c-49054b2aa836,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN GIRIAN | KELURAHAN GIRIAN WERU SATU | SEKRETARIS KELURAHAN GIRIAN WERU SATU,1,0,3000000,4000000
d63a4cff-8798-4413-9735-9b9a1d5418e0,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN RANOWULU | KELURAHAN APELA SATU | SEKRETARIS KELURAHAN APELA SATU,1,0,3000000,4000000
e0367cad-d10d-4ef1-8e1c-f29b9a3fe802,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN AERTEMBAGA | KELURAHAN WINENET SATU | SEKRETARIS KELURAHAN WINENET SATU,1,0,3000000,4000000
edee607a-5372-400c-bb6c-6b552958c744,Pemerintah Kota Bitung,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN GIRIAN | KELURAHAN GIRIAN WERU DUA | SEKRETARIS KELURAHAN GIRIAN WERU DUA,1,1,3000000,4000000
effacee8-2605-4674-ab13-0ad295764951,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN MAESA | KELURAHAN PAKADOODAN | SEKRETARIS KELURAHAN PAKADOODAN,1,0,3000000,4000000
f108242c-dcad-4666-8b97-5cc5ce314b67,Pemerintah Kota Bitung,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA BITUNG | SEKRETARIAT DAERAH KOTA BITUNG | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT SEKRETARIS DAERAH KOTA BITUNG | KECAMATAN MADIDIR | KELURAHAN MADIDIR WERU | SEKRETARIS KELURAHAN MADIDIR WERU,1,0,3000000,4000000
f78ee133-e7d2-41f8-b81a-0dd986ca24ab,Pemerintah Kota Blitar,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,"Kota Blitar | Dinas Komunikasi , Informatika dan Statistik",1,0,2603962,6514581
8b842335-801c-4204-a32a-006861c9e4ce,Pemerintah Kota Blitar,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Kota Blitar | Dinas Komunikasi , Informatika dan Statistik",1,0,2603962,6514581
b3f510f3-9900-476a-bef1-4fbef00a119f,Pemerintah Kota Kupang,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"PEMERINTAH KOTA KUPANG | Badan Kepegawaian, Pendidikan dan Pelatihan Daerah Kota Kupang | BIDANG PENGADAAN, DISIPLIN DAN INFORMASI",1,1,2500000,4500000
de208bc4-d2f0-4ea7-b072-0e65bd80dee4,Pemerintah Kota Kupang,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,PEMERINTAH KOTA KUPANG | Dinas Kesehatan Kota Kupang | PUSKESMAS MANUTAPEN,1,1,2000000,4500000
afff592a-55d2-46af-9478-7d1407bba635,Pemerintah Kota Kupang,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,PEMERINTAH KOTA KUPANG | Dinas Kesehatan Kota Kupang | RSUD S. K. Lerik | DIREKTUR | bagian tata usaha | SUB BAGIAN UMUM DAN KEPEGAWAIAN,1,1,2000000,4500000
6e7538ee-3fe6-4304-aac5-c7ba3cc408fe,Pemerintah Kota Kupang,CPNS,UMUM,SANDIMAN AHLI PERTAMA,PEMERINTAH KOTA KUPANG | DINAS KOMUNIKASI DAN INFORMATIKA KOTA KUPANG | Bidang Teknologi Informasi dan Komunikasi,2,1,2500000,4500000
3e5ccfca-d1b0-4e63-b8d0-0d6abb65f17a,Pemerintah Kota Lhokseumawe,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kota Lhokseumawe | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH II,3,0,3000000,6000000
